post_id,candidato,tema,polarizacion_consenso,umap_x,umap_y
1mty8z4,kast,identidad,0.55,-2.0145679,-2.4819553
1puw0am,kast,democracia,0.25,-0.075377166,-4.4407363
1pe41e1,kast,campana_electoral,0.55,-3.078675,1.843057
1oljdss,kast,campana_electoral,0.2,5.3628955,-0.8463823
1pofmm1,kast,campana_electoral,0.5,-4.221604,-0.7983635
1pofrh6,kast,campana_electoral,0.775,1.9985495,1.1408508
1ovprdc,kast,campana_electoral,0.55,-0.35528907,4.85578
1ot2eqj,kast,democracia,0.6,6.5263395,-1.837051
1nyrn71,kast,pinochet_ddhh,0.2,3.4520705,-2.717139
1pd5qyw,kast,economia,0.3,-0.4434386,4.3191805
1pffwt1,kast,medios_fakenews,0.3,-1.9034306,4.3689384
1o4y298,kast,medios_fakenews,0.4,-1.765251,0.5153928
1ozm1a8,kast,moral,0.35,-1.8781981,0.7586114
1pmyvdg,kast,democracia,0.72,3.6450675,-0.3513605
1pfxtyg,kast,venezuela_latam,0.45,1.9040449,1.6807997
1qj7eg0,kast,economia,0.36,-4.3113737,2.4935756
1pjpiso,kast,economia,0.55,13.645195,3.3679411
1pip5zk,kast,identidad,0.87,1.0722927,5.412466
1oysbv9,kast,democracia,0.4,-0.6204388,1.5669613
1oei4j9,kast,moral,0.5,-6.044745,3.9000075
1ok2i5j,kast,moral,0.2,-1.7450659,7.037749
1mval2u,kast,democracia,0.45,6.2336254,0.17367688
1n9gm4a,kast,medios_fakenews,0.5,-2.4813414,5.618611
1pnpkud,kast,pinochet_ddhh,0.46,3.3733482,-2.8290915
1p8jgq5,kast,religion_valvores,0.15,-3.1848173,-2.9785664
1p0a1ns,kast,identidad,0.46,1.036875,3.2737696
1nyy3zn,kast,democracia,0.4,6.63876,1.496059
1pjzqfz,kast,economia,0.5075,2.7744863,7.37924
1od9th6,kast,campana_electoral,0.35,4.2476215,2.5136225
1p7d3wv,kast,democracia,0.25,0.06634408,-4.6555643
1pmrg54,kast,campana_electoral,0.35,-2.3216836,-0.17255084
1p685ly,kast,democracia,0.5,-5.39336,0.74097145
1mzvyxz,kast,democracia,0.15,13.619264,3.3269873
1mykosv,kast,campana_electoral,0.35,-4.6321816,5.090439
1obt202,kast,campana_electoral,0.2,-1.1346593,-0.15527637
1p7e2lx,kast,economia,0.55,2.0699632,1.8101159
1ozuqd2,kast,democracia,0.35,6.0060635,1.4424961
1owgngj,kast,democracia,0.45,6.685185,1.3606374
1pmlueq,kast,democracia,0.3,-4.2188373,2.500707
1pd9nic,kast,religion_valvores,0.65,-0.49864542,3.5806577
1nvezlh,kast,democracia,0.15,3.2537591,-7.0977793
1p74xh9,kast,democracia,0.15,6.5022483,1.4209249
1qicwuz,kast,campana_electoral,0.65,2.0553532,5.395102
1ozokrg,kast,campana_electoral,0.2,2.7649653,3.788355
1pmqgzi,kast,migracion,0.4,0.93270606,1.0914524
1qg9kfe,kast,economia,0.75,1.0515659,3.8454843
1mj42es,kast,democracia,0.45,-1.5645121,3.3920279
1oqh6td,kast,identidad,0.2,3.4101832,1.8104972
1odgz5s,kast,identidad,0.2,1.9938912,3.237234
1oa15qu,kast,economia,0.25,2.5827708,1.6928426
1osljfs,kast,campana_electoral,0.3,-1.1356584,5.7934747
1ozm1a8,kast,identidad,0.66,2.5586803,-0.27774072
1owfqr4,kast,campana_electoral,0.8775,-4.0614424,1.1647881
1onoku6,kast,campana_electoral,0.45,0.0657189,6.574046
1p2h6ou,kast,identidad,0.45,0.68081534,2.1827817
1pd3b5x,kast,campana_electoral,0.4,5.316132,-0.9558888
1nodwfl,kast,democracia,0.65,0.7382962,-0.27258435
1pnl7sw,kast,democracia,0.725,5.6218123,0.08914535
1pogtay,kast,economia,0.5,2.0177667,1.865576
1p8vx9e,kast,religion_valvores,0.3,2.7893863,5.428184
1p1exmr,kast,campana_electoral,0.7,-5.4424043,1.2812201
1p8jgq5,kast,campana_electoral,0.4,-4.0791087,1.1651205
1p36add,kast,identidad,0.5,0.50490415,-2.224433
1p1exmr,kast,campana_electoral,0.2,-3.8246818,-1.1922618
1op6wty,kast,economia,0.35,-1.2779505,4.6611886
1ozr3vo,kast,pinochet_ddhh,0.15,3.2246292,-2.5044546
1pka6wa,kast,democracia,0.3,13.643511,3.3455517
1ppd811,kast,seguridad,0.5075,-1.5700327,1.065331
1pd7mcy,kast,campana_electoral,0.35,1.6044693,-6.751167
1pry85l,kast,campana_electoral,0.15,-4.634044,5.08647
1mwmn4a,kast,democracia,0.84,1.7759377,1.2415965
1p40bf8,kast,democracia,0.4,-0.4627675,1.145674
1pf3am1,kast,economia,0.7,-1.8204787,-2.2075975
1ppn7u7,kast,seguridad,0.35,2.33101,2.9560924
1oqh6td,kast,campana_electoral,0.1,3.6164017,1.5013915
1nf6qwl,kast,seguridad,0.65,-1.2095219,4.660492
1q1hmyj,kast,economia,0.5,2.624374,3.9593654
1oqh6td,kast,identidad,0.4,1.1190351,2.2357392
1nvz4e8,kast,campana_electoral,0.5,-2.2522902,0.9556139
1p3vut0,kast,moral,0.22,-0.7076807,-2.0794094
1ntqh4w,kast,economia,0.4,0.3766866,5.1380105
1ns0jpl,kast,democracia,0.435,6.71563,1.4121798
1ocxx6v,kast,democracia,0.6,-2.3104436,-0.17049749
1plyaag,kast,campana_electoral,0.3,-4.5431995,5.325365
1mvb4ik,kast,economia,0.2,0.2997533,4.66307
1on8r8e,kast,seguridad,0.65,-1.6632348,11.575571
1pq2maf,kast,medios_fakenews,0.25,2.3525867,2.9059384
1ohi1u2,kast,campana_electoral,0.9425,-4.331898,5.318295
1posrgb,kast,identidad,0.3,-1.7424694,-1.326005
1onoku6,kast,democracia,0.4,-1.9223274,1.2398105
1pmv2ft,kast,democracia,0.4,0.4540837,-4.4182725
1ob56z9,kast,identidad,0.55,1.2574003,0.32866937
1odblhq,kast,democracia,0.55,6.524699,1.2923881
1pofmm1,kast,identidad,0.65,2.1927123,1.6574755
1p1bqc4,kast,democracia,0.77,0.18084355,-5.664546
1ol3len,kast,medios_fakenews,0.5,2.8701146,4.8137584
1oybifx,kast,campana_electoral,0.2,-7.3223205,3.7410593
1nule27,kast,democracia,0.15,1.3411168,6.008362
1ovprdc,kast,democracia,0.5,3.3067274,-1.943259
1pfxtyg,kast,democracia,0.64,-1.3021816,3.1202893
1p3z0z5,kast,democracia,0.5,-4.1729546,-0.87121
1os4ghk,kast,campana_electoral,0.4,-5.6529236,0.83616066
1od9th6,kast,economia,0.45,4.643335,0.41672274
1pizuu1,kast,economia,0.55,2.798514,7.3228164
1plyaag,kast,religion_valvores,0.5,-1.7557346,0.52353483
1ogx4ds,kast,moral,0.36,3.2147672,0.5702328
1pomq7p,kast,identidad,0.54,-2.7113218,2.197838
1qigf2c,kast,democracia,0.65,3.5775573,2.1561763
1nxf8wh,kast,democracia,0.6,0.40224808,3.2789557
1pcdmyl,kast,campana_electoral,0.45,-4.5539117,4.95601
1p16rbo,kast,economia,0.25,3.2508993,2.1449332
1pd37do,kast,campana_electoral,0.45,-0.17198066,3.1868014
1pmqfw4,kast,venezuela_latam,0.65,1.5780305,4.0622334
1of866k,kast,democracia,0.45,2.942513,-6.6843114
1mtgscm,kast,campana_electoral,0.25,5.389195,-0.93347
1pkzyp1,kast,campana_electoral,0.55,-3.9447625,-1.1342422
1opgvmk,kast,identidad,0.45,-1.5699644,-1.6741695
1p7f3zy,kast,campana_electoral,0.36,-0.40613282,2.0818613
1pd9nic,kast,moral,0.65,2.489987,4.098259
1p0941e,kast,campana_electoral,0.5,-4.635457,5.0664697
1ozhtkm,kast,campana_electoral,0.35,-6.229923,3.9249291
1p33220,kast,seguridad,0.25,-1.3511871,3.057467
1mj42es,kast,democracia,0.29,-1.3004262,3.0058575
1own0rl,kast,campana_electoral,0.8125,-0.99935144,0.9091924
1nno6ng,kast,democracia,0.25,3.524897,2.169049
1ox62r9,kast,democracia,0.5,0.2277927,-4.597384
1pe2hi2,kast,democracia,0.4,2.8563445,3.70517
1qi9uy1,kast,campana_electoral,0.45,-1.8660316,11.881529
1pptqgo,kast,campana_electoral,0.87,0.837136,3.9717767
1pme9ym,kast,democracia,0.65,6.2644067,1.1631804
1pe2hi2,kast,democracia,0.55,3.3571262,-2.0642886
1ni2dlh,kast,democracia,0.275,-0.001159676,-2.0613825
1oz0gsn,kast,democracia,0.3,2.2599707,-6.6720443
1ow01qu,kast,identidad,0.31,2.4122572,-0.79651505
1p01fea,kast,democracia,0.2,-5.941734,3.547719
1pme9ym,kast,democracia,0.65,-0.61472064,1.2374997
1nrktwy,kast,identidad,0.4,0.504318,-2.0349872
1p2ha51,kast,identidad,0.55,-3.1168416,3.2015023
1pfwq4o,kast,identidad,0.5,3.413619,0.5010123
1pxs2ko,kast,democracia,0.55,-1.0380242,3.7220912
1p2ha51,kast,seguridad,0.4,0.22115292,-1.7481623
1pinrt7,kast,democracia,0.25,6.4185166,-4.137264
1ong6oe,kast,moral,0.3,3.4558468,1.8989717
1o5nt41,kast,democracia,0.5,-1.1210973,4.8248377
1ogy8dt,kast,identidad,0.5,-2.6877813,-2.1814601
1pdakx5,kast,identidad,0.45,-2.199936,-2.5324621
1owytm7,kast,democracia,0.15,0.57921124,2.9332638
1p5piot,kast,democracia,0.25,2.7488484,-6.8698177
1ppssr2,kast,seguridad,0.87,-1.7365987,11.430006
1od9th6,kast,seguridad,0.36,-0.63241595,4.844045
1oysbv9,kast,pinochet_ddhh,0.1,3.233725,-2.5126982
1oad274,kast,democracia,0.3,-5.8713255,0.09488022
1nr817d,kast,economia,0.5,0.16231653,5.202274
1n87t00,kast,identidad,0.72,2.825259,-2.3176427
1onb202,kast,identidad,0.5,2.983795,-2.1779838
1p7e2lx,kast,economia,0.6,2.2306588,-0.8098961
1pim245,kast,economia,0.45,2.1913354,3.5849738
1o19v56,kast,identidad,0.5,3.147162,-2.6091557
1nvdjmt,kast,identidad,0.3,-0.9344884,-1.8315506
1p7d91f,kast,democracia,0.54,6.316984,-4.0785513
1pjvw2h,kast,economia,0.45,-1.6622182,11.534091
1ozkdbs,kast,seguridad,0.6,3.0843153,-2.3592052
1pmqfw4,kast,campana_electoral,0.5,-2.2687805,2.8937268
1nuwakn,kast,democracia,0.4,2.8175976,-6.8517237
1p1jw9d,kast,identidad,0.65,-0.20272087,1.2200805
1po4b8a,kast,identidad,0.6,3.4030974,1.7867595
1oz1hf1,kast,campana_electoral,0.4,-2.3135247,0.05593618
1mlnq69,kast,moral,0.35,-0.9753819,4.271198
1nno6ng,kast,democracia,0.96,6.7032776,1.4079599
1p4pkd7,kast,democracia,0.54,-6.9886847,6.518461
1p7e2lx,kast,democracia,0.35,2.2718081,2.9055138
1onlisl,kast,moral,0.6,-1.0689608,4.2489986
1o5jv2d,kast,religion_valvores,0.25,1.2751379,4.455802
1pl21l0,kast,seguridad,0.25,-1.8577679,3.6438265
1njudk2,kast,campana_electoral,0.3,4.7258496,-0.1334448
1okbajp,kast,campana_electoral,0.4,5.093594,-0.50045174
1ok2i5j,kast,religion_valvores,0.4,1.2700113,1.6274819
1on8r8e,kast,democracia,0.1,2.899507,-6.8526406
1p89unk,kast,democracia,0.1,5.771267,1.3028221
1pd4mg7,kast,seguridad,0.55,1.1297411,2.9292953
1p75kib,kast,medios_fakenews,0.4,-4.1872625,5.1782317
1ozhtkm,kast,seguridad,0.2,3.0202935,3.4548054
1ozevhf,kast,campana_electoral,0.2,1.2640707,0.7454135
1o02kml,kast,seguridad,0.45,0.39580193,-2.1603599
1oz1h4a,kast,democracia,0.2,1.9343897,-7.0239573
1ppzp3i,kast,democracia,0.65,-2.1362677,1.8755246
1ozic2j,kast,democracia,0.25,0.85095716,1.8634315
1pinrse,kast,identidad,0.4,-1.428392,-1.2020977
1pbg3gu,kast,democracia,0.55,1.3671453,0.13561827
1ov4fyd,kast,democracia,0.25,2.173087,-6.245379
1p7f3zy,kast,campana_electoral,0.35,-5.360865,0.58864236
1psawhm,kast,religion_valvores,0.5,-1.8014443,0.5823791
1p0rest,kast,economia,1.0,2.5411344,3.9538403
1ngswjn,kast,campana_electoral,0.58,-2.1061728,0.42401356
1pofbk7,kast,seguridad,0.4,1.2128339,5.8619986
1pnc69z,kast,moral,0.35,2.219047,2.477424
1pptqgo,kast,campana_electoral,0.58,0.79382545,3.8755717
1p1ciuo,kast,seguridad,0.45,3.7317524,3.5328357
1puneqm,kast,identidad,0.55,-2.3046262,0.9177026
1p79ehy,kast,campana_electoral,0.48,-2.3725274,-0.20676112
1onlisl,kast,democracia,0.6,-4.977616,5.1878257
1p34czb,kast,economia,0.35,1.1502357,6.0944366
1ozr3vo,kast,pinochet_ddhh,0.25,-1.7234449,2.0441608
1p14trf,kast,democracia,0.25,6.0542994,1.2053947
1pmyvdg,kast,democracia,0.2,-2.302008,-0.19173743
1pmve6s,kast,democracia,0.35,-4.736225,4.6395297
1pmut6t,kast,campana_electoral,0.25,-3.035311,-2.8562045
1p89unk,kast,economia,0.55,2.5656464,-6.0570526
1pmfsyw,kast,identidad,0.4,-4.6181207,5.060432
1ot9qed,kast,campana_electoral,0.5,4.566088,0.66837204
1p5piot,kast,democracia,0.15,-0.020548753,6.7239137
1pd7oce,kast,migracion,0.81,-1.0094777,-0.66563
1p2yzfj,kast,economia,0.25,2.6256855,1.9142194
1ohbtyg,kast,democracia,0.4,-0.4522038,-5.4209228
1oz4oem,kast,campana_electoral,0.1,-3.8966641,-1.0219393
1po3qot,kast,democracia,0.45,-1.6391761,0.81625634
1pfwq4o,kast,religion_valvores,1.0,1.8862168,-0.39877614
1pp7dle,kast,identidad,0.6,0.93778527,-0.31419507
1pomq7p,kast,economia,0.5,-1.6390092,1.9894226
1pl1jzm,kast,venezuela_latam,0.25,-1.3863802,4.534731
1nuwakn,kast,campana_electoral,0.25,-4.260087,0.91760015
1pqakha,kast,identidad,0.45,3.3898947,1.8615615
1myfp1y,kast,identidad,0.6,-1.6879923,2.0558527
1p7a8l6,kast,democracia,0.48,-0.5337825,1.1738509
1nw8ejr,kast,democracia,0.45,2.6101081,-6.227992
1oyxnsh,kast,campana_electoral,0.35,6.232955,-0.1268162
1p92ihd,kast,campana_electoral,0.4,5.483726,-1.0101514
1muzhw5,kast,economia,0.5,2.7866356,7.3404574
1p7d91f,kast,democracia,0.35,7.169273,-3.735298
1oh1etq,kast,economia,0.5,0.80042934,-0.6198595
1piocrs,kast,campana_electoral,0.15,-2.4096322,-0.23178264
1p7f3zy,kast,economia,0.5,0.22446337,4.8776402
1p1dns0,kast,campana_electoral,0.35,5.4969683,-0.89596695
1p75kib,kast,pinochet_ddhh,0.55,3.2284908,-2.2524116
1od9th6,kast,democracia,0.5,-0.58432835,5.0712695
1ozj7yg,kast,economia,0.4,3.0984037,7.145851
1n4xrh5,kast,campana_electoral,0.35,-4.406395,5.096727
1p0uyvs,kast,economia,1.0,2.490276,7.2166767
1pkqhs5,kast,campana_electoral,0.5,-4.8032255,5.201693
1nf6qwl,kast,moral,0.55,-0.85469174,3.1751475
1oz031c,kast,identidad,0.6075,-2.1516454,-2.575862
1mwmn4a,kast,medios_fakenews,0.3,-0.09374022,5.5179415
1o3kq9x,kast,campana_electoral,0.4,-4.5226917,2.6445503
1o1caym,kast,campana_electoral,0.4,5.4258876,-0.85339266
1nttf2j,kast,medios_fakenews,0.8775,2.3246207,-0.7994516
1p77rvw,kast,campana_electoral,0.5,2.9828959,-2.1616688
1oz3dcb,kast,economia,0.2,0.7529881,1.9923245
1pfthq4,kast,pinochet_ddhh,0.6,3.5576456,1.8221819
1pmt25y,kast,democracia,0.5,-1.7453223,0.2397604
1p4yiav,kast,economia,0.435,2.645141,-7.4109616
1pt6roz,kast,campana_electoral,0.3,-6.001711,1.2112365
1n6qj2d,kast,identidad,0.58,-0.041733652,6.5742307
1pd9nic,kast,democracia,0.5,6.1030045,-0.25688654
1posrgb,kast,economia,0.25,3.0640662,-2.172651
1pdxls8,kast,migracion,0.55,-0.28661504,3.9704466
1ohbx9k,kast,campana_electoral,0.35,-2.748123,1.8809276
1p5zf6o,kast,identidad,0.2,3.4435587,0.5433689
1ogn25h,kast,seguridad,0.25,0.07326475,-4.6657753
1p6h5wd,kast,campana_electoral,0.45,-5.604881,0.8436203
1posrgb,kast,economia,0.2,1.6575481,4.1029854
1p0a1ns,kast,venezuela_latam,0.72,2.2864482,4.9445343
1ozokrg,kast,religion_valvores,0.1,0.43690053,3.0173206
1oyiasd,kast,democracia,0.4,3.7649486,-5.106358
1od9th6,kast,campana_electoral,0.6,2.1286473,-0.85205185
1oz2bt9,kast,democracia,0.25,-3.6564286,-1.6414297
1pirhmi,kast,campana_electoral,0.5,1.3729519,3.7736244
1p00s6y,kast,campana_electoral,0.35,-4.5970316,5.3882723
1p1trax,kast,economia,0.55,2.6107407,-5.112959
1p6mj2v,kast,identidad,0.5,0.6962482,-0.6027218
1prb2g2,kast,economia,0.44,-2.2012126,2.92213
1pob83o,kast,campana_electoral,0.5,-5.7660465,0.7617694
1ov32g4,kast,identidad,0.3,-2.5202975,-2.3201587
1oz4bv6,kast,economia,0.6,2.3058033,3.4401557
1or8ido,kast,identidad,0.3,-2.3759515,-2.3990266
1mz17xp,kast,campana_electoral,0.81,5.3685217,-0.9779804
1oqfvuz,kast,identidad,0.5,-1.8884506,0.12292188
1ovprdc,kast,democracia,0.35,3.0553827,5.09389
1p447gw,kast,democracia,0.45,2.6341782,-5.140021
1ogy8dt,kast,democracia,0.15,-5.7948375,10.693709
1pj4vu2,kast,democracia,0.58,6.3745356,-4.0267878
1p8vx9e,kast,democracia,0.15,3.1522095,-6.042082
1n87t00,kast,medios_fakenews,0.3,-1.8593395,4.3694344
1ov32g4,kast,economia,0.5,2.7969446,7.390157
1oyzrkp,kast,democracia,0.2,0.20894465,-5.6385236
1p7d3wv,kast,identidad,0.4,0.67005527,-0.61504203
1puw0am,kast,democracia,0.25,0.7207968,-0.366121
1po4b8a,kast,economia,0.55,3.4493644,4.000092
1opxx3z,kast,seguridad,0.55,-1.1984113,1.8277302
1od9th6,kast,democracia,0.69,-0.2993548,-0.89183
1p6ai7v,kast,identidad,0.4,-2.469573,2.0544744
1ozsa99,kast,democracia,0.5,6.8140187,1.4624442
1nvdjmt,kast,democracia,0.65,6.6773677,1.3790395
1mx56he,kast,identidad,0.25,-2.570464,5.7690663
1pollj3,kast,campana_electoral,0.45,-3.1868412,-0.6309137
1p2yzfj,kast,democracia,0.65,3.3657367,0.5142997
1pffwt1,kast,economia,0.405,1.055549,2.9774609
1pmawne,kast,campana_electoral,0.1,-4.2387247,-0.53612316
1o93mdw,kast,democracia,0.6075,2.3531027,-0.87788945
1mzusrt,kast,campana_electoral,0.4,2.9111521,1.0303977
1myhihi,kast,campana_electoral,0.3,-0.014611926,6.732871
1pca9qu,kast,pinochet_ddhh,0.35,3.5718143,2.1860852
1nqa504,kast,migracion,0.35,2.6007786,-5.6470394
1p98d0z,kast,democracia,0.3,6.7482386,-4.133081
1p3z0z5,kast,democracia,0.35,5.950657,0.87020427
1mxhhqp,kast,economia,0.65,-1.4413793,4.4616427
1p2ha51,kast,campana_electoral,0.45,-4.6154943,5.0943604
1pazctx,kast,campana_electoral,0.78,6.5980425,-1.7662762
1pexw6r,kast,democracia,0.65,-5.1234045,7.2993374
1ov97m8,kast,democracia,0.35,-1.7397653,0.6263122
1pf8lh7,kast,moral,0.45,0.22973722,4.6300216
1p8vx9e,kast,identidad,0.25,0.22219507,-1.2638011
1pj45fs,kast,seguridad,0.6,3.3723898,-2.1884503
1p2lz2i,kast,pinochet_ddhh,0.5,3.4042726,-2.2584014
1p16rbo,kast,seguridad,0.2,0.53517276,3.7292395
1pq6hg0,kast,democracia,0.2,-4.984918,5.1910295
1p9lqcp,kast,campana_electoral,0.35,-0.4273299,2.7669454
1n9gm4a,kast,democracia,0.8125,0.08032936,-4.653399
1p51ed0,kast,identidad,0.36,3.012526,3.445547
1plyaag,kast,moral,0.5,3.159085,-2.5196886
1pmvo28,kast,democracia,0.5,6.705159,1.3686099
1p1mx6e,kast,economia,0.5,-0.033478413,4.449916
1nvdjmt,kast,campana_electoral,0.55,-3.8490987,-1.1473763
1mxhhqp,kast,economia,0.35,1.2488995,4.438778
1mxdsg9,kast,economia,0.15,0.20169602,5.249107
1n51nwp,kast,democracia,0.4,0.12579381,3.6988432
1n1q27w,kast,seguridad,0.3,1.5234679,1.4081113
1prk2vs,kast,identidad,0.55,-2.0865521,-2.3724139
1ot2eqj,kast,identidad,0.55,-3.097756,3.1691918
1osljfs,kast,economia,0.6,-0.26032203,2.3431122
1p3z0z5,kast,economia,0.6,-1.7807565,3.857451
1nlkj8n,kast,campana_electoral,0.15,-3.1871612,-2.9854398
1oz27jz,kast,seguridad,0.45,0.33170807,5.2098484
1p16rvs,kast,identidad,0.25,-5.0024123,5.3049884
1ndx29y,kast,seguridad,0.5,6.1603017,-4.341687
1pptqgo,kast,seguridad,0.4,-0.2819912,2.7213507
1pmqnl6,kast,democracia,0.3,-2.1212063,0.66681665
1oyqspo,kast,campana_electoral,0.15,-7.367989,3.748274
1oglm7e,kast,identidad,0.6,-4.3242435,2.536371
1oyzrkp,kast,democracia,0.75,2.5655684,-6.3761387
1p1mx6e,kast,democracia,0.6075,3.3498561,-2.5417833
1pnqox0,kast,identidad,0.54,3.0040193,3.4457426
1onokrd,kast,democracia,0.3,-0.21184863,2.4200437
1pglvok,kast,venezuela_latam,0.15,-2.2515442,2.9071786
1nhlhxr,kast,economia,0.55,1.332869,5.982707
1qeqgko,kast,identidad,0.45,-2.3033807,-2.6227682
1nqcjl6,kast,democracia,0.6,2.2633157,3.7223516
1p6dnap,kast,economia,0.45,-0.73780894,3.5404975
1pl21l0,kast,democracia,0.6,-0.68897486,3.9729586
1oifjt6,kast,democracia,0.3,1.9555719,-7.006852
1pip5zk,kast,democracia,0.9425,-4.0594783,-0.8007002
1nb8jum,kast,campana_electoral,0.55,3.5779886,2.7432811
1owsv1s,kast,democracia,0.54,-0.5138605,1.8175226
1pxsgik,kast,identidad,0.65,-0.16846588,2.5890372
1pnbgx2,kast,economia,0.45,-0.14582811,5.578907
1mj42es,kast,moral,0.3,-0.21510495,0.7418228
1pn0x5r,kast,campana_electoral,0.25,-3.9274805,-1.0858984
1p7liqk,kast,democracia,0.6,-5.487935,0.1996313
1ptvyc5,kast,seguridad,0.5,-0.27608028,2.785504
1ngxl9s,kast,economia,0.25,-2.5383246,2.1563547
1pfthq4,kast,campana_electoral,0.25,-4.93648,2.2895463
1pob83o,kast,democracia,0.9,-1.8413826,1.4425789
1plnvlj,kast,campana_electoral,0.35,-5.5953083,0.83908206
1p7d91f,kast,democracia,0.5,-5.1285453,7.294425
1q7qxib,kast,economia,0.4,-1.9666882,0.5201912
1ok2i5j,kast,democracia,0.25,13.613742,3.354383
1o4y298,kast,identidad,0.45,-4.349413,5.289059
1potxmm,kast,identidad,0.35,-5.4371266,0.6230408
1plyaag,kast,campana_electoral,0.5,0.75091004,2.0313501
1p5piot,kast,democracia,0.4,5.9099,-4.044283
1owc9t2,kast,campana_electoral,0.66,2.3802907,-1.032258
1ndyalk,kast,democracia,0.25,6.355828,-4.0948305
1powvz2,kast,migracion,0.3,0.50324005,3.7790465
1p6k7mh,kast,campana_electoral,0.5,-3.7955494,1.2738254
1p7d91f,kast,democracia,0.65,-5.5706654,5.6950088
1pmut6t,kast,campana_electoral,0.45,-3.4928162,-1.0997407
1pe1csq,kast,identidad,0.3,-0.8410221,-1.7783306
1oj9mzu,kast,seguridad,0.4,-0.4350361,4.9717755
1pfno3z,kast,moral,0.25,1.2627349,0.59234667
1qicwuz,kast,moral,0.55,-1.2611078,5.4310856
1pdxls8,kast,identidad,0.3,-0.7237826,4.540096
1oz0161,kast,democracia,0.55,1.6678466,-6.8122234
1oj9mzu,kast,democracia,0.35,6.457007,1.0059633
1p1mx6e,kast,campana_electoral,0.35,4.878506,-0.78095174
1nbz7ss,kast,campana_electoral,0.6,4.8561215,-0.7830716
1pnqox0,kast,democracia,0.4,-3.6615198,-1.1018939
1pmsfqi,kast,democracia,0.3,-6.807329,3.2303314
1p3z0z5,kast,democracia,0.55,-1.46572,3.062862
1pmrg54,kast,identidad,0.45,-1.5306925,-2.2007859
1p6dnap,kast,moral,0.77,-0.12840854,4.452453
1p4yf44,kast,pinochet_ddhh,0.35,3.1504154,-2.6349254
1pe2hi2,kast,democracia,0.3,6.334955,-4.277008
1oz05wd,kast,identidad,0.65,3.4602928,-1.9712335
1oqfvuz,kast,identidad,0.18,-0.444627,-0.9194365
1pcdmyl,kast,identidad,0.5,-2.0748951,-0.116339795
1pmrg54,kast,democracia,0.4,-1.6506995,0.60726583
1p4pkd7,kast,campana_electoral,0.36,2.2533863,-0.82647526
1qjhve5,kast,campana_electoral,0.6,3.5800614,3.9221666
1nzqo0z,kast,campana_electoral,0.45,-4.726476,5.3070064
1peepy6,kast,campana_electoral,0.3375,-4.5856524,4.926403
1p1trax,kast,medios_fakenews,0.6,-2.37999,5.6492047
1pffwt1,kast,democracia,0.58,0.8938549,1.9310683
1n40zxn,kast,campana_electoral,0.65,-0.09939167,5.600812
1oz19t8,kast,democracia,0.45,-6.6793923,6.4463696
1p5274h,kast,moral,0.7,5.0697417,-0.8052088
1p7d3wv,kast,campana_electoral,0.65,-3.9572978,-1.0937905
1okzql6,kast,campana_electoral,0.45,2.1542153,5.2781386
1mz17xp,kast,economia,0.65,1.3184721,5.328253
1p1yvgk,kast,democracia,0.45,0.6238635,-0.5237899
1or8ido,kast,identidad,0.15,-2.7448266,-2.033714
1nxf8wh,kast,economia,0.25,0.6544271,3.6740398
1o7ue42,kast,venezuela_latam,0.3,2.563697,3.9977021
1npbt20,kast,democracia,0.45,7.076928,-3.7446713
1owo9pd,kast,campana_electoral,0.2,-1.7710516,2.1345546
1pgzidd,kast,democracia,0.5,2.6969903,-6.663434
1oyzrkp,kast,identidad,0.4,-2.5404541,5.599733
1nvdn5m,kast,migracion,0.6,3.1409876,0.70405203
1oglm7e,kast,democracia,0.4,4.1074877,1.7997168
1ng63gu,kast,economia,0.875,0.9387549,2.4122326
1pe1csq,kast,democracia,0.25,0.07893918,-4.694029
1pnqox0,kast,democracia,0.78,2.324394,-0.82384783
1o3kq9x,kast,moral,0.495,-1.383701,3.0833957
1p7p0tn,kast,religion_valvores,0.45,0.66151875,1.9297695
1p1d8oy,kast,migracion,0.25,2.0710778,1.6362907
1nzuzzd,kast,democracia,0.15,-0.99848133,-0.6790368
1p3z0z5,kast,democracia,0.25,3.5156102,0.5458964
1p75kib,kast,democracia,0.35,1.0787991,0.8735451
1ozm1a8,kast,moral,0.15,-0.5482842,4.6671295
1pam1pk,kast,democracia,0.25,-6.9999337,6.5471325
1p93d1j,kast,seguridad,0.25,1.1507498,3.8591077
1p8vx9e,kast,medios_fakenews,0.2,-2.1075666,5.5501795
1oyzj1t,kast,identidad,0.35,0.52968323,2.5433383
1nbhfcc,kast,identidad,0.65,3.260032,-0.043852683
1p89unk,kast,campana_electoral,0.3,3.0489504,1.9628985
1oyss6o,kast,seguridad,0.45,-1.4539912,1.261161
1okogou,kast,identidad,0.25,-2.7300022,2.1285746
1p85mlh,kast,democracia,0.3,0.32344773,-4.5999293
1pbjquz,kast,campana_electoral,0.4,-1.4148116,0.13640939
1oei4j9,kast,campana_electoral,0.55,1.304498,0.39426792
1pdxls8,kast,seguridad,0.4,1.5342323,3.4874034
1nq3q4e,kast,democracia,0.2,6.4032235,-3.8295944
1ozr3vo,kast,economia,0.4,1.2158598,0.61186856
1nzuzzd,kast,religion_valvores,0.1,-1.8510424,3.647122
1mzcsnh,kast,medios_fakenews,0.5,2.354441,3.4747992
1p6hkh7,kast,identidad,0.45,-1.0008261,4.6824584
