post_id,candidato,tema,polarizacion_consenso,x3d,y3d,z3d
1p86qoj,kast,campana_electoral,0.6,0.02033358558420093,4.1488262038251456e-05,0.11494871134150199
1p685ly,kast,campana_electoral,0.3,0.002931343676507655,-0.01817901246467892,0.019437947744075357
1ocxx6v,kast,identidad,0.65,-0.03745461001554188,0.1200306360711766,-0.012017128722230892
1mzcsnh,kast,campana_electoral,0.8,-0.031170857328958537,-0.003138568061573685,-0.013985149684194524
1oj9mzu,kast,democracia,0.35,-0.005573145462603457,-0.03381289988115202,-0.0030965322335291872
1ov9fj7,kast,campana_electoral,0.35,-0.0274592518875159,-0.03620175549046514,-0.007979098024717359
1pf3am1,kast,campana_electoral,0.7425,0.04218715088356041,-0.01792523867253666,0.17561607668901888
1pgj05n,kast,economia,0.25,-0.037264329575801426,-0.042529774050196346,-0.006501900774758302
1myx8c3,kast,democracia,1.0,-0.013920916148382902,-0.03448737011574464,-0.011775582699371527
1ner93l,kast,democracia,0.35,-0.023633736433176983,-0.034593896673191314,-0.006914941500262711
1pde2af,kast,seguridad,0.65,-0.02402862719677948,-0.0040894054429046756,-0.03503829271643104
1pjvw2h,kast,economia,0.45,-0.03581340711127152,-0.011458718407482006,-0.013878519664296422
1p7f3zy,kast,identidad,0.35,-0.037135962700168,0.21062865919573057,-0.04952120211834658
1p34czb,kast,democracia,0.4,0.008384689272525916,-0.033478048148155796,-0.04673257313334518
1pe41e1,kast,economia,0.45,-0.032942233106520655,-0.022744877179022776,0.02504141399689729
1oysas5,kast,moral,0.69,-0.03219331459663233,-0.030189556056326117,-0.0001766568831822967
1ooc144,kast,democracia,0.55,-0.05096167757441222,-0.0706490819180252,-0.028710337489789836
1n87t00,kast,pinochet_ddhh,0.4,-0.03211934775685289,-0.025563327270503058,-0.008349175232247442
1nhlhxr,kast,economia,0.25,-0.021293195060578547,-0.02390286873332295,0.005092036059641598
1pthc6c,kast,campana_electoral,0.4,-0.04286649165000907,0.0062259031021365645,-0.03073911239389854
1o56rrp,kast,democracia,0.2,1.7410207187734672e-07,-0.032554286413475755,0.003630636495808606
1pka6wa,kast,campana_electoral,0.35,-0.040623784368277994,-0.03452024953268466,0.010269643675941086
1pod85k,kast,migracion,0.87,-0.021586044453917572,-0.032100093985316616,0.00805487292424848
1ov4fyd,kast,democracia,0.4,0.24139997233865812,-0.02752570888146436,-0.07287512477730387
1p34czb,kast,economia,0.45,-0.029809537026612237,-0.01827900506994186,-0.010185925226534493
1n4edur,kast,religion_valvores,0.15,-0.03610152370700648,-0.011766343364455457,-0.00904649514653989
1mlnq69,kast,campana_electoral,0.3,-0.03038691152355539,-0.03610435608188566,0.0006357425306671605
1qim4ov,kast,moral,0.605,-0.03247029449255098,-0.010370724793695843,-0.0010380259350112914
1ozr3vo,kast,economia,0.25,-0.012063884117098581,-0.009522125983297897,0.011499465402597546
1p3n5tm,kast,democracia,0.3,0.01297703644465957,0.1370734436524982,-0.03251151436056932
1pbymni,kast,economia,0.5,-0.03931270580308438,-0.031156674679265084,-0.005123657779424379
1qhac25,kast,seguridad,0.58,-0.039736546262693115,-0.02148092958875618,-0.017776652862012313
1p83ikt,kast,seguridad,0.3,-0.02121986807931586,-0.00029726243138505914,-0.02542674170416171
1ndr64f,kast,economia,0.55,-0.015699625141824373,-0.041090185281742575,-0.02356368153482994
1pnz10i,kast,migracion,0.8775,-0.02655355687808689,-0.03416906469726977,0.00904421451654991
1ple47a,kast,economia,0.84,-0.030854203419648764,-0.031325535662184344,-0.03127198598058644
1psxedk,kast,campana_electoral,0.55,-0.0076388935937590895,-0.019272444759979628,-0.01846988622586196
1o5t5pd,kast,democracia,0.875,0.0005820402847325837,-0.015434776077818967,0.019751467906945416
1mtgscm,kast,campana_electoral,0.1,-0.03076902452927687,-0.03689148995834518,0.004578247394586937
1p7d3wv,kast,identidad,0.8775,-0.03556509550051788,-0.017571345785191535,0.003789518279695143
1pd9nic,kast,seguridad,0.65,-0.015157763652671498,-0.017245611616059364,0.005745290727683079
1pl1jzm,kast,venezuela_latam,0.5,-0.031229493242914665,-0.02939549604238067,0.0015964862096500625
1pf2ss6,kast,campana_electoral,0.66,0.04352500552998982,-0.019447747577965295,0.18400710287801256
1oh1etq,kast,seguridad,0.5,-0.022503431334395523,-0.017570738369890378,-0.004198545563886413
1pob83o,kast,campana_electoral,0.81,-0.009061010916681496,-0.00037510576028197337,0.022090994734259097
1odgz5s,kast,democracia,0.7425,-0.009543291173312226,0.04488432864031568,-0.042250653959470384
1nqa504,kast,democracia,0.4,-0.02727973201823554,-0.010719651139694825,-0.028263060942009116
1n9gm4a,kast,campana_electoral,0.2,-0.01912121012124016,-0.025531150094528395,0.004147351444876433
1ohbtyg,kast,democracia,0.7425,0.08246104157371864,0.004328231287028469,0.1738586606006376
1p40bf8,kast,economia,0.405,-0.030870406774874112,-0.019548321848139046,-0.005503778556538023
1pd26jq,kast,identidad,0.6,-0.024719083491280304,-0.026895562064640645,0.019526418928300312
1p6n42e,kast,seguridad,0.55,-0.02422227167506293,-0.02692986943311056,0.0020300006287242416
1mvb4ik,kast,economia,0.24,-0.036660085429967654,-0.03743548257055866,-0.03002748761730913
1ozm1a8,kast,democracia,0.25,-0.05582214078702452,-0.05127616278640826,-0.014248864056235119
1nd4ghg,kast,democracia,0.25,-0.024193000590157276,-0.05615613055816297,-0.014774496402806337
1oz2bt9,kast,venezuela_latam,0.55,-0.020010774926707425,-0.01384749103380734,-0.005359712095452791
1o9l7iy,kast,campana_electoral,0.6,-0.005681473778590464,-0.033315324391534375,-0.017692466391653016
1ozc8cy,kast,medios_fakenews,0.4,-0.03647494526131406,-0.037821590846271264,0.015397530696752228
1ptu68g,kast,economia,0.3,-0.034206917156683884,-0.050615647133618075,-0.0027041559602737236
1pjpiso,kast,democracia,0.35,-0.05441090915083846,-0.09129723636653396,-0.017439532649817655
1pe2hi2,kast,democracia,0.15,0.014999529175994671,-0.0005256954724019644,0.08995045515445363
1ozevhf,kast,seguridad,0.25,-0.02409641755483742,-0.0330346526965629,0.0016339051057845358
1oz29fc,kast,democracia,0.25,0.150252483366172,-0.04729846094481714,-0.06323573165582598
1p2lz2i,kast,campana_electoral,0.5,-0.03651621876540069,-0.022160862650116044,-0.004944399288372621
1p685ly,kast,campana_electoral,0.45,-0.03443378916070661,-0.024585990621110946,-0.03066143471058101
1pf8xgv,kast,economia,0.35,-0.03594038829272685,-0.03158905648924085,-0.007844262415483666
1nr0tj4,kast,democracia,0.6525,-0.014510294596255333,0.0971889818409623,-0.006050818724876929
1pwle7q,kast,identidad,0.35,-0.015185135535456806,0.05288468347596942,0.00018595591393715959
1p0ldsb,kast,venezuela_latam,0.35,-0.042169428564716435,-0.01278470312847747,-0.012736946384998815
1p8jgq5,kast,identidad,0.2,0.03171738876035313,0.13109314346505677,0.03177998301858741
1nw8ejr,kast,identidad,0.81,-0.022992001272421472,0.03318326451799203,-0.010142129477161185
1p0v907,kast,economia,0.22,-0.02606485880960977,-0.02347020468566074,-0.0024031529532459383
1ox62r9,kast,moral,0.3,-0.011057955801818694,-0.021158652774324598,0.006029805814631186
1p2z4yu,kast,identidad,0.55,-0.0029672141398526426,0.06842762804699255,0.011275684349828811
1ogls70,kast,campana_electoral,0.3,0.048122681993088154,-0.03926970310396919,-0.01906945229659447
1p0rest,kast,economia,0.65,-0.04224434555501991,-0.024355630794832144,-0.013143106460850033
1pi5fre,kast,seguridad,0.36,-0.017570040223630644,-0.04531011966128039,0.013411966175338283
1pgj05n,kast,campana_electoral,0.25,-0.05238409291025155,-0.0798574369884398,-0.027252993929334817
1pmve6s,kast,campana_electoral,0.81,-0.0489035967253393,-0.027512924635652983,-0.009477065979693802
1p1hfm1,kast,identidad,0.45,0.0072343346448310655,0.22958135992779638,-0.02339943737174141
1pd5qyw,kast,economia,0.45,-0.060659996216946066,-0.07148979773997395,-0.025346711229494796
1ohd1qn,kast,democracia,0.25,0.0037674450408345175,-0.007531898558338707,-0.022095720854683126
1pl21l0,kast,economia,0.35,0.03358812175483812,-0.04733884774700564,0.18059119744332894
1p89unk,kast,democracia,0.15,-0.034011408561284484,-0.026699123248384152,-0.011277269356525836
1pptqgo,kast,venezuela_latam,0.55,-0.028268509064416476,-0.03175719633598361,-0.0026212375684277218
1oxt3nz,kast,economia,0.45,-0.031578873409605794,-0.019855713118109918,-0.009297404648618281
1n51nwp,kast,campana_electoral,0.45,-0.02423764968305052,-0.046042716808606166,-0.008516942242253349
1pd5qyw,kast,economia,0.4,-0.029576024579141547,-0.02090872880292758,0.007067766910990272
1p1trax,kast,economia,0.35,-0.01404603077383593,-0.05205446336759706,-0.0024825497284517244
1p7liqk,kast,migracion,0.35,-0.023883563453745288,-0.03082222459763228,4.08385220830894e-05
1o22hkn,kast,pinochet_ddhh,0.65,-0.02228143490862408,-0.023794374705399066,0.0009254571239570066
1p504q9,kast,identidad,0.54,-0.004785057779017089,0.11996143743599406,-0.003926633256460992
1pcbwv0,kast,democracia,0.5,-0.031089433556586315,-0.023613724233129674,0.010521288037709096
1pca9qu,kast,identidad,0.6,-0.02632275429958976,0.10998139990384186,-0.0030083787326896367
1n3pd37,kast,economia,0.25,-0.023650722052199792,-0.011399419796603354,-0.002047680569321142
1pjvw2h,kast,campana_electoral,0.72,0.03257374338367344,-0.01609319670839518,0.16359057399421592
1ot9qed,kast,democracia,0.4,-0.00834721696857788,-0.0281460763567287,0.001464492667247667
1o5h8m1,kast,identidad,0.55,-0.022074556148168435,-0.029571409635206082,0.0020990841674993575
1p51ed0,kast,moral,0.495,-0.022868543911931286,-0.00940969962740866,0.016347679560178255
1n0bul0,kast,identidad,0.6,-0.014456050337023843,0.049335811787219144,-0.004982407110684567
1p1exmr,kast,moral,0.55,-0.026840169233755803,-0.02666970620075882,0.011623861589931103
1p1ciuo,kast,democracia,0.8,0.17495515166961687,-0.044588062504188335,-0.0726659527154171
1ozic2j,kast,economia,0.25,0.017181122051024646,-0.04215634182202557,0.011909486372660932
1ozic2j,kast,economia,0.6,-0.02279504412615603,-0.013364077512628327,0.010308781874742068
1nzuzzd,kast,campana_electoral,0.25,-0.009666470086301964,-0.01548046097896495,-0.0005576397510062246
1oz031c,kast,moral,0.2,0.011811731975829961,0.030693527137620715,0.033330575640596445
1nsqp17,kast,economia,0.6525,-0.0399634156142645,-0.04013031419432383,0.0035812733082957906
1px42s9,kast,moral,0.385,-0.01975832068624957,-0.021572903185557647,0.008546064517043412
1n68ebj,kast,economia,0.65,-0.02072834045297205,0.03800608347671183,-0.0105062119204227
1oj69mr,kast,economia,0.55,-0.029549616322076845,-0.050574508966942336,-0.002341934595955239
1pkzyp1,kast,economia,0.6,-0.020660424136731293,-0.023185553677752633,-0.00043480341207661533
1p2wsmz,kast,democracia,0.45,0.03676024446249565,-0.010846285415867522,-0.0019121984549795557
1p6qea8,kast,economia,0.55,0.06667066123663001,-0.0467145111646675,-0.059409595870558586
1n8mpeg,kast,identidad,0.6,-0.025889420349378606,0.1107616706176456,-0.004473294121792792
1plltkq,kast,economia,0.55,-0.0313836014634526,-0.05036413698054418,-0.014725116380828983
1pnb2uk,kast,democracia,0.35,-0.037421044771685924,-0.04020822359619696,-0.012013718872003755
1p6qea8,kast,seguridad,0.5,-0.022633528393778152,-0.036904164460131485,0.0110345663559293
1o594w6,kast,campana_electoral,0.15,-0.027587580402773926,-0.032797444355617156,0.0051154561013368755
1pf3am1,kast,identidad,0.25,-0.001282585621098238,0.12322333719738317,0.033381254739248425
1p2ha51,kast,medios_fakenews,0.5,-0.01685247212281576,-0.016696240073505442,-0.0015379569225630568
1n6thgd,kast,campana_electoral,0.5,-0.025509590274768387,-0.035367778734966014,-0.01122149431794492
1piy6kx,kast,campana_electoral,0.1,-0.031225907094513405,-0.02880030426992371,-0.0038593579793039993
1pbjqv9,kast,democracia,0.45,-0.010771823810296729,-0.012911596233803509,-0.004242993500650133
1my7qns,kast,campana_electoral,0.65,-0.03425730587141777,-0.05258687330334791,-0.002557061562134181
1p14trf,kast,identidad,0.35,-0.015625457540398225,0.08530919390279422,-0.03637494776650544
1ok2i5j,kast,pinochet_ddhh,0.4,-0.031854345908299525,-0.0452255010845104,-0.009389700654658734
1pcs5o5,kast,economia,0.15,-0.03735711766956493,-0.014413602797522818,0.01197251425074514
1pf3am1,kast,identidad,0.5,-0.029110891360595213,0.10970375216410545,-0.00819981673208992
1owfqr4,kast,seguridad,0.6,-0.026144220720283613,-0.02418093003488384,0.0032594591579267547
1p5274h,kast,democracia,0.3,-0.0065860159228696095,-0.026872045744780977,-0.018671440212305653
1p4yf44,kast,campana_electoral,0.45,0.05854239552913937,-0.022816621744713304,0.25863860116917914
1n9j9wc,kast,campana_electoral,0.5075,-2.8992955017764777e-05,-0.03740768439080463,0.017704292310319347
1oh1etq,kast,seguridad,0.7,-0.019335201112993017,-0.028358558531082174,-0.00019885315972477348
1p02rmj,kast,identidad,0.45,-0.02343730306793188,0.0497286248104893,-0.03395677503382404
1owfqr4,kast,campana_electoral,0.45,-0.03652168209402921,-0.027180217055926343,-0.0019727615334383126
1owfqr4,kast,seguridad,0.65,-0.034703150507935,0.06093293021458719,-0.002541061434726097
1nrbick,kast,identidad,0.6,-0.08274911423431411,-0.16977071241095992,-0.03304565488090259
1pglvok,kast,seguridad,0.15,-0.0244802992427368,-0.013314875753576889,-0.02340852609584676
1ozr3vo,kast,economia,0.45,-0.018880178316610666,-0.030187764566249147,-0.0033649909378397048
1pptqgo,kast,identidad,0.2,-0.03161944145483607,-0.008359113040589707,-0.013203591992170924
1pddlid,kast,migracion,0.2,-0.006953161256921742,0.005831665769443346,-0.00892464457793797
1pmr1xp,kast,campana_electoral,0.7425,-0.03685533743374288,-0.017833300007840724,-0.03554739628674109
1moovfw,kast,democracia,0.15,0.0024463209575399485,0.03529213367204437,-0.02646339750513439
1p5t6u5,kast,seguridad,0.6,-0.013786201348442776,-0.025215797459941295,-0.005494841962700345
1mwgz7c,kast,seguridad,0.45,-0.01545687476431126,0.056508241342079046,-0.025511103255688065
1nhqw9l,kast,economia,0.35,-0.021612703031579042,-0.027868884252018725,-0.0022843069030411426
1n7yy6v,kast,medios_fakenews,0.5075,-0.037358247807466965,-0.0288672580091643,-0.00986835741661599
1p8jgq5,kast,medios_fakenews,0.1,-0.015331962137228632,-0.017504492233975634,0.008594353734853412
1pf3am1,kast,identidad,0.7975,0.02129381529237721,-0.004484346450836837,0.10784281905606388
1ozic2j,kast,medios_fakenews,0.2,-0.019768355409951293,0.009362922205106029,0.034986111331780645
1oqftsg,kast,economia,0.35,0.03294146763379148,-0.02845569344451894,0.1151324846296539
1p0fohd,kast,moral,0.5,-0.03367166530829092,-0.015994631948611823,-0.011798972202181169
1os4ghk,kast,identidad,0.45,-0.023846748918113347,0.07331630835914353,-0.008104128882220436
1ozic2j,kast,economia,0.4,-0.020497707093577844,-0.018046362822224257,0.0014408507391293086
1oz27jz,kast,economia,0.5,-0.03913554206440233,-0.023665009022977645,-0.015311234539507392
1p0usif,kast,identidad,0.55,-0.01232121242313534,0.07970406166226868,-0.02062299851175957
1p31j46,kast,democracia,0.2,0.19974898313633976,-0.04523068262878347,-0.11081270140592663
1ppf0hc,kast,democracia,0.3,-0.019719571169624077,-0.02889179618726865,-0.010770106890071142
1mty8z4,kast,identidad,0.55,-0.012570180120117742,0.12139780008052618,-0.0065799624702291
1puw0am,kast,democracia,0.25,-0.02104071158780968,-0.016843271640739482,-0.0068265046979714625
1pe41e1,kast,campana_electoral,0.55,-0.024389831735336837,-0.00041859639254386224,-0.028057181024455344
1oljdss,kast,campana_electoral,0.2,0.029304272713440157,-0.03416219143686793,0.19340314855120005
1pofmm1,kast,campana_electoral,0.5,-0.028336252073249926,-0.02331098780105853,-0.03627681707894317
1pofrh6,kast,campana_electoral,0.775,-0.02964571723685342,-0.01721396544978073,-0.020877665903411405
1ovprdc,kast,campana_electoral,0.55,-0.021340104934492433,-0.033870358452888966,0.0014523141194797441
1ot2eqj,kast,democracia,0.6,0.1521292425910586,-0.03560873930715852,0.038302992241390055
1nyrn71,kast,pinochet_ddhh,0.2,-0.040036441633984704,-0.03765994558168767,-0.02215390739979255
1pd5qyw,kast,economia,0.3,-0.03090665849020366,-0.024341621897591887,-0.016292283110595347
1pffwt1,kast,medios_fakenews,0.3,-0.02166909762267747,-0.0338913626816387,0.0018124272133769178
1o4y298,kast,medios_fakenews,0.4,-0.04039880738109959,-0.01153652114773402,-0.03350575689607222
1ozm1a8,kast,moral,0.35,-0.03937593998529667,-0.034246051455608724,-0.020755759343280913
1pmyvdg,kast,democracia,0.72,-0.027656231504399907,-0.028493201771799054,0.010254383518930479
1pfxtyg,kast,venezuela_latam,0.45,-0.014084531688927664,-0.008555101116038317,0.015024569805864182
1qj7eg0,kast,economia,0.36,-0.025672092602386995,-0.02812862201308397,0.007671061351814714
1pjpiso,kast,economia,0.55,-0.06744103654035237,-0.11057801593720563,-0.028683303970122625
1pip5zk,kast,identidad,0.87,-0.03171554886801596,-0.002817120266149664,-0.00806750893078784
1oysbv9,kast,democracia,0.4,-0.03627328026037745,-0.010711154100627524,-0.00045765167962433825
1oei4j9,kast,moral,0.5,-0.01048982574229295,-0.029325442616397027,-0.0031132384425294904
1ok2i5j,kast,moral,0.2,-0.02072864565682703,-0.038819731558194875,-0.0038918390733681135
1mval2u,kast,democracia,0.45,0.0816273654749873,0.06011378172586297,0.21097528363310364
1n9gm4a,kast,medios_fakenews,0.5,-0.015833072649768676,-0.021790560778274844,-0.013543527697107927
1pnpkud,kast,pinochet_ddhh,0.46,-0.04275865434593592,-0.038335446669331696,-0.0023222147197168993
1p8jgq5,kast,religion_valvores,0.15,-0.020903566554120227,-0.02966842333290392,-0.0007213044264107627
1p0a1ns,kast,identidad,0.46,-0.021056707896922294,0.04620964933410543,-0.024626149947717516
1nyy3zn,kast,democracia,0.4,-0.023523669335164456,0.055936935552827444,0.025279557866813053
1pjzqfz,kast,economia,0.5075,-0.050574107947377,-0.08355471807583598,-0.0052259598881081015
1od9th6,kast,campana_electoral,0.35,-0.0065949097790366125,-0.02566059882619187,0.01554847962020821
1p7d3wv,kast,democracia,0.25,0.006259031857543448,-0.025955787965234615,-0.02728671863683296
1pmrg54,kast,campana_electoral,0.35,-0.05972716020314549,-0.012073010004328578,-0.07923627782134764
1p685ly,kast,democracia,0.5,-0.025556782191424085,-0.019002078383335893,-0.008034596147471844
1mzvyxz,kast,democracia,0.15,-0.09528672508620104,-0.19541452888064276,-0.03320902945877949
1mykosv,kast,campana_electoral,0.35,-0.029418242413062227,-0.05601387116769939,-0.012929798805768626
1obt202,kast,campana_electoral,0.2,-0.019609319976529614,-0.018428542226397823,-0.00013179056359913016
1p7e2lx,kast,economia,0.55,-0.02449902304974789,-0.030761338872567996,0.00569648120070225
